verified,statuses,location,date_joined,most_recent_post,following,followers,favourites,lists,tweet_language,tweets_this_week,retweet,retweeted_count,URL works,userNameScore,avg_tweets_by_hour_of_day,avg_tweets_by_day_of_week,account_type,screen_name
0,9772,1,2012,2023,949.0,1101.0,7452,15,1,38.0,8.0,25513.0,0,0.1052631578947368,8.333,28.571,1,SweetMissV423
0,426,1,2011,2017,0.0,16.0,20,0,1,0.0,66.0,51065.0,1,0.3076923076923077,5.375,18.429,1,ShimaHanah
1,1968,1,2016,2023,50.0,3747620.0,145,778,1,2.0,10.0,235540.0,1,0.6,8.333,28.571,1,iramizraja
0,9179,1,2011,2022,445.0,381.0,8848,8,1,0.0,88.0,331021.0,1,0.9,8.208,28.143,1,EmilyLung
0,1808,0,2018,2022,353.0,264.0,2472,2,1,0.0,24.0,127497.0,0,0.0666666666666666,8.333,28.571,1,steelwavegarden
0,8038,0,2011,2021,431.0,285.0,3618,2,1,0.0,136.0,10472186.0,0,0.0,7.167,24.571,1,rwolf_94
1,3144,1,2009,2021,411.0,13226.0,3525,176,1,0.0,44.0,1152646.0,1,0.4705882352941176,8.292,28.429,1,Kristina2000
0,19347,0,2009,2023,206.0,345.0,17276,12,1,10.0,28.0,204456.0,0,0.5833333333333333,8.333,28.571,1,kgerard
1,63644,1,2011,2023,1366.0,928092.0,14477,4796,1,45.0,44.0,16026.0,1,0.7142857142857143,8.333,28.571,1,JamesPearceLFC
0,28477,0,2012,2023,1416.0,1120.0,53863,18,1,155.0,4.0,3780.0,0,0.2727272727272727,8.333,28.571,1,Equivo_Kate
0,3344,1,2009,0,324.0,54.0,7168,0,0,0.0,0.0,0.0,0,0.5,0.0,0.0,1,diegokenes
1,66607,1,2009,2023,2114.0,3350921.0,28447,9283,1,151.0,38.0,22982.0,1,0.1578947368421053,8.333,28.571,1,cavs
0,826,1,2011,0,121.0,103.0,243,3,0,0.0,0.0,0.0,1,0.25,0.0,0.0,1,J3Michel
0,2556,0,2015,2023,583.0,867.0,5283,23,1,1.0,32.0,79404.0,1,0.9333333333333332,8.292,28.429,1,ChristineDCohen
1,21201,1,2009,2023,116.0,6182574.0,3916,14444,1,12.0,2.0,55303.0,1,0.4,8.333,28.571,1,realpreityzinta
0,17041,1,2009,2017,0.0,228.0,2876,5,1,0.0,106.0,212452.0,0,0.1764705882352941,5.125,17.571,1,JoeyRossini
0,137,1,2011,2017,0.0,21.0,16,0,1,0.0,80.0,31767.0,0,0.6363636363636364,5.667,19.429,1,KujbusT
0,115,0,2014,0,1146.0,12.0,97,0,0,0.0,0.0,0.0,0,0.0909090909090909,0.0,0.0,1,turvey_mike
0,4150,1,2014,2023,1260.0,140.0,6186,6,1,0.0,160.0,1838184.0,0,0.2666666666666667,8.292,28.429,1,b_carlose
0,41445,1,2012,2023,3596.0,3324.0,3539,22,1,10.0,72.0,150435.0,1,0.125,8.208,28.143,1,VonnyBlanco
1,5560,0,2010,2023,453.0,1248710.0,1262,1000,8,4.0,24.0,271193.0,1,0.7272727272727273,8.333,28.571,1,ziynetsali
0,13373,1,2011,2023,317.0,212.0,2797,1,7,18.0,118.0,83782.0,0,0.1538461538461538,8.042,27.571,1,avialdo_
0,3138,0,2011,2015,185.0,1422.0,8,3,9,0.0,0.0,2.0,1,0.8823529411764706,8.333,28.571,1,katespadebrasil
1,22325,0,2009,2023,532.0,27907195.0,1976,27845,7,8.0,42.0,76990.0,1,0.0,8.333,28.571,1,priyankachopra
1,110637,1,2008,2023,8560.0,44460.0,147418,1050,1,194.0,62.0,140433.0,1,0.7,8.333,28.571,1,mattlanza
1,2589,0,2010,2023,42.0,21603377.0,386,4375,1,1.0,2.0,900940.0,0,0.0,8.292,28.429,1,ImRo45
1,34414,1,2007,0,514.0,2376.0,36882,114,0,0.0,0.0,0.0,0,0.5333333333333333,0.0,0.0,1,PamKrugerwriter
1,13327,1,2009,2023,1377.0,16633.0,3364,323,1,3.0,110.0,36768.0,1,0.3888888888888888,8.333,28.571,1,katiekings
1,7093,0,2010,2023,85.0,2962841.0,478,923,1,2.0,14.0,174741.0,0,0.8571428571428572,8.333,28.571,1,AkhilAkkineni8
0,1539,1,2009,2022,681.0,469.0,1001,18,1,0.0,46.0,251.0,0,0.4666666666666667,8.333,28.571,1,BDParnarouskis
0,5183,1,2011,2022,1484.0,1473.0,1095,168,1,0.0,50.0,20556.0,1,0.7142857142857143,8.333,28.571,1,robertomoragon
0,1265,1,2009,2023,31.0,383.0,63,19,1,0.0,16.0,422601.0,0,0.75,8.333,28.571,1,vance_taylor
1,13807,1,2009,2019,350.0,794782.0,345,4501,1,0.0,0.0,2739.0,1,0.0625,8.333,28.571,1,therealTiffany
1,2289,1,2010,2023,1162.0,194969.0,23860,257,1,0.0,40.0,35126.0,1,0.2631578947368421,8.333,28.571,1,spampistefania
0,13311,1,2009,2023,468.0,367.0,507,13,1,0.0,8.0,87602.0,1,0.7692307692307692,8.333,28.571,1,matthewkalik
0,119311,1,2009,2023,663.0,2024.0,17180,24,1,38.0,6.0,11755.0,0,0.5,8.333,28.571,1,aimeestern
0,158,0,2011,2017,0.0,46.0,6,0,2,0.0,28.0,13654.0,0,0.0666666666666666,6.333,21.714,1,AdelinesMommy01
0,3021,1,2008,2023,207.0,525.0,5406,32,1,4.0,2.0,26285.0,1,1.0,8.333,28.571,1,Shyaporn
0,143305,1,2010,2023,159615.0,245100.0,17,1916,1,200.0,200.0,8860.0,1,0.8125,8.333,28.571,1,carthagebuckley
0,30531,1,2011,0,612.0,321.0,47956,2,0,0.0,0.0,0.0,0,0.4545454545454546,0.0,0.0,1,carlikehres
0,146,0,2016,2017,0.0,0.0,73,0,9,0.0,96.0,253067.0,0,0.375,5.375,18.429,1,IronBridgetvojt
0,35214,0,2015,2023,12485.0,14170.0,7909,247,1,53.0,154.0,897.0,1,0.2608695652173913,8.333,28.571,1,LisaH_Jackson
1,25829,1,2008,2023,12763.0,18145.0,3557,715,1,0.0,48.0,1893.0,1,0.7272727272727273,8.333,28.571,1,davidmdavis
1,4443,1,2010,2023,4.0,688401.0,1,5802,13,5.0,12.0,6098.0,1,0.0,8.333,28.571,1,Ayaka_1218
0,1453,1,2016,2023,1371.0,68.0,17591,1,1,0.0,178.0,747376.0,0,0.2666666666666667,8.25,28.286,1,SimowitzPrime
1,7447,0,2013,2023,11.0,4632069.0,1494,1063,1,147.0,10.0,1792.0,0,0.5,8.333,28.571,1,yamigautam
0,419,1,2014,2019,109.0,89.0,226,18,7,0.0,110.0,11872.0,1,0.2777777777777778,8.292,28.429,1,ASQ_SV
0,35667,1,2011,0,80771.0,97681.0,2115,58,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,Bader_j1
0,25198,1,2009,2023,1878.0,551.0,36980,9,2,12.0,144.0,525655.0,0,0.2307692307692307,8.25,28.286,1,Chessielynn
0,651,0,2009,2023,18.0,19.0,0,1,1,0.0,0.0,2.0,0,0.1333333333333333,8.333,28.571,1,mo1red
0,164559,1,2012,2023,666.0,634.0,111290,15,2,99.0,90.0,166963.0,0,0.1428571428571429,8.292,28.429,1,James_Nifty
1,7504,0,2010,2023,301.0,864203.0,1887,4059,1,5.0,168.0,902474.0,1,0.7333333333333334,8.167,28.0,1,ReggieMillerTNT
1,7758,1,2011,2023,220.0,1243492.0,8749,1311,3,18.0,68.0,29966.0,1,0.8333333333333334,8.333,28.571,1,RabehSaqer
0,216,0,2016,2017,0.0,0.0,81,0,1,0.0,122.0,194085.0,0,0.3333333333333333,7.375,25.286,1,Power_Pennikehr
0,70,0,2022,2023,8.0,1.0,530,0,1,0.0,46.0,508594.0,0,0.7142857142857143,2.833,9.714,1,wavez07
0,117738,0,2012,2023,35.0,621.0,17,60,1,200.0,78.0,120968.0,0,0.2857142857142857,8.333,28.571,1,thirdgenwidget
0,4136,1,2013,2023,242.0,67.0,6999,0,9,0.0,34.0,173391.0,0,0.25,7.833,26.857,1,alinecunhall
0,142,0,2016,2017,0.0,0.0,56,1,3,0.0,96.0,309627.0,0,0.7857142857142857,5.375,18.429,1,lavonne_miesch
1,5987,0,2010,2023,121.0,1434549.0,44,0,22,8.0,2.0,57055.0,0,0.0,8.333,28.571,1,2PMagreement211
0,15006,1,2015,2023,117.0,206.0,56622,8,16,26.0,86.0,8925.0,0,0.4285714285714286,8.25,28.286,1,ianna63
0,3205,0,2011,2022,288.0,196.0,452,7,1,0.0,86.0,830131.0,0,0.9333333333333332,8.333,28.571,1,DUnHolyAssassin
0,9302,0,2009,2023,1248.0,1075.0,42157,1,1,16.0,32.0,228821.0,1,0.4444444444444444,8.333,28.571,1,RyanRacss
0,290,0,2016,2017,0.0,1.0,135,0,1,0.0,118.0,52085.0,0,0.5333333333333333,7.042,24.143,1,Katecarney2727T
0,34326,1,2011,2023,985.0,878.0,94301,8,1,7.0,170.0,3235805.0,1,0.1818181818181817,8.125,27.857,1,lifeofliz_x
0,70173,1,2015,2023,1228.0,57.0,8125,1,14,146.0,200.0,1766469.0,0,0.0,8.333,28.571,1,koynapatu
0,5194,1,2009,2023,1816.0,146.0,9283,5,1,3.0,44.0,587674.0,0,0.0769230769230768,8.333,28.571,1,SD_LeftHander
0,502,0,2011,2017,0.0,42.0,1046,0,1,0.0,22.0,396713.0,0,0.0769230769230768,7.0,24.0,1,Karinababe_24
0,7533,1,2010,2022,395.0,151.0,29351,11,1,0.0,82.0,2230993.0,1,0.0666666666666666,8.125,27.857,1,KendraKissinger
0,11548,1,2016,2023,3525.0,3519.0,108628,6,7,11.0,72.0,418357.0,0,0.0,8.333,28.571,1,PJBrew2
0,1132,1,2009,2023,106.0,28.0,651,0,2,171.0,4.0,1435.0,0,0.1333333333333333,8.333,28.571,1,glorious4life
1,65932,1,2010,2023,1803.0,3470308.0,9246,2490,8,3.0,70.0,71607.0,1,0.7272727272727273,8.083,27.714,1,handeyener
0,2531,1,2011,2017,0.0,47.0,1073,0,1,0.0,148.0,507299.0,0,0.0,6.5,22.286,1,NO_loves_lost
1,157152,1,2009,2023,7794.0,300393.0,87193,867,15,200.0,80.0,42424.0,1,0.75,8.333,28.571,1,edithbrou
1,20157,1,2011,2022,838.0,1853.0,4579,28,1,0.0,30.0,4488.0,1,0.8,8.333,28.571,1,MadelineEvansWx
1,422,1,2012,2020,96.0,75861.0,30,364,1,0.0,16.0,5267.0,1,0.5882352941176471,8.333,28.571,1,ORousteing
1,18840,1,2011,2023,1257.0,27999.0,2124,418,1,14.0,42.0,63928.0,1,0.4,8.333,28.571,1,eunyangnbc
0,4363,1,2009,2023,300.0,69.0,2202,3,1,2.0,16.0,32988.0,1,1.0,8.333,28.571,1,SamxRiot
0,28111,1,2010,2021,567.0,1089.0,11052,1,5,0.0,128.0,284327.0,0,0.0,8.208,28.143,1,RC3_440
0,7977,1,2010,0,462.0,434.0,15697,17,0,0.0,0.0,0.0,0,0.7272727272727273,0.0,0.0,1,chadheiman
0,42495,0,2017,2021,828.0,804.0,36203,1,2,0.0,112.0,120070.0,0,0.1333333333333333,7.875,27.0,1,Daniela27440070
0,18176,1,2011,2023,151.0,200.0,37971,3,1,1.0,88.0,1237093.0,0,0.2857142857142857,8.0,27.429,1,kbiskit
0,25710,1,2013,2023,126.0,188.0,8569,10,1,4.0,64.0,310411.0,0,0.1111111111111111,8.292,28.429,1,GoPixie18
1,14538,1,2009,2023,8.0,1323739.0,1308,839,42,20.0,138.0,30989.0,0,0.8888888888888888,8.333,28.571,1,raimasen
0,4206,1,2011,2016,53.0,57049.0,1,99,18,0.0,0.0,49.0,0,0.9375,8.333,28.571,1,ElenaKuletskaya
0,3930,1,2013,2022,714.0,1433.0,606,65,1,0.0,140.0,3228.0,1,0.1333333333333333,7.625,26.143,1,asker_amine
0,1897,0,2017,2023,161.0,182.0,37,0,1,4.0,82.0,545910.0,0,0.1818181818181817,8.125,27.857,1,skuxmahoney
1,41642,0,2009,2023,29.0,45680680.0,2782,15141,1,15.0,16.0,275594.0,1,0.75,8.292,28.429,1,akshaykumar
0,14502,1,2010,2023,456.0,47.0,12213,0,1,0.0,174.0,665454.0,0,0.1739130434782608,8.292,28.429,1,kristinpw
1,5970,1,2011,2023,2182.0,617838.0,8907,2798,1,0.0,10.0,104296.0,1,0.9375,8.333,28.571,1,MichaelAvenatti
0,19242,0,2016,2023,149.0,371.0,35068,2,1,0.0,6.0,288.0,0,0.0,8.333,28.571,1,maplemiyazaki
1,58937,1,2009,2023,474.0,115116.0,2162,263,4,29.0,2.0,1156.0,1,1.0,8.333,28.571,1,Tpindell
0,33463,1,2013,2023,2201.0,2260.0,28071,11,2,41.0,30.0,139755.0,0,0.5555555555555556,8.333,28.571,1,MattheosB
0,22842,1,2013,2023,486.0,535.0,24082,4,2,90.0,172.0,1041151.0,1,0.5384615384615384,8.292,28.429,1,Jennelle_xoxo
0,98,1,2010,2017,0.0,33.0,5,1,1,0.0,2.0,6054.0,0,0.1428571428571429,4.083,14.0,1,LiiLMissBieber
0,1959,0,2014,2016,0.0,59923.0,3148,118,1,0.0,0.0,86795.0,0,0.1538461538461538,8.333,28.571,1,Jetblackxmuke
0,15,1,2018,2022,149.0,42.0,49,0,2,0.0,10.0,190399.0,1,0.5454545454545454,0.583,2.0,1,moetheitguy
0,1399,1,2011,2023,267.0,235.0,931,0,1,1.0,16.0,51.0,1,1.0,8.333,28.571,1,NTSDirect
0,0,1,2022,0,15.0,49.0,0,0,0,0.0,0.0,0.0,0,0.2380952380952381,0.0,0.0,1,docthompsonshow
0,3998,0,2010,2023,1794.0,394.0,7514,11,1,4.0,20.0,4186.0,0,0.3125,8.333,28.571,1,brokeherman
1,73472,1,2010,2023,486.0,552337.0,40748,243,3,69.0,66.0,5517.0,1,0.8333333333333334,8.333,28.571,1,jamalfayad
1,6364,0,2009,2023,77.0,966576.0,3766,5110,1,6.0,28.0,11911.0,1,0.75,8.333,28.571,1,christomlin
0,7989,1,2012,2023,4423.0,1273.0,311534,3,1,4.0,158.0,6658510.0,1,0.2307692307692307,8.083,27.714,1,joeswag121
0,31655,1,2014,2023,7114.0,3562.0,47523,87,1,44.0,104.0,74928.0,1,0.5625,8.333,28.571,1,JSCaldwell2
1,39264,0,2013,2023,247.0,1419849.0,25950,1960,13,6.0,18.0,39436.0,1,0.0,8.208,28.143,1,michopaaaaa
0,2609,1,2009,2017,71.0,33.0,1978,0,1,0.0,142.0,317914.0,0,0.3846153846153846,5.958,20.429,1,chiara1188
0,501,1,2010,2023,765.0,762.0,3702,4,1,3.0,36.0,28264.0,1,0.2857142857142857,8.333,28.571,1,jeflip
0,578,0,2012,2021,212.0,64.0,401,0,1,0.0,124.0,354805.0,0,0.2352941176470588,5.417,18.571,1,DdealeC
0,19642,1,2009,2021,38740.0,1731907.0,701,0,22,0.0,4.0,95364.0,1,0.0,8.292,28.429,1,oisoo
0,0,0,2021,0,6.0,796.0,0,0,0,0.0,0.0,0.0,0,0.9,0.0,0.0,1,Priyamani6
1,68229,1,2009,2023,2316.0,1678650.0,3045,1991,4,0.0,78.0,2772.0,1,0.0555555555555555,8.208,28.143,1,professorgreen
0,11751,1,2008,2023,925.0,30637.0,18172,113,2,6.0,10.0,7931.0,1,0.7692307692307692,8.25,28.286,1,scottydynamo
0,4514,1,2013,2019,356.0,135.0,3119,0,1,0.0,10.0,19644.0,0,0.0714285714285714,8.208,28.143,1,IceNine61
0,5156,0,2011,2023,218.0,185.0,35755,0,1,1.0,158.0,3227388.0,0,0.3076923076923077,7.833,26.857,1,atira_latrese
0,21991,1,2012,2023,912.0,1220.0,54952,4,1,0.0,174.0,4472034.0,0,0.75,7.292,25.0,1,aby_mouzakis
0,6477,1,2014,2021,1789.0,7796.0,2913,56,1,0.0,116.0,374590.0,1,0.9285714285714286,8.25,28.286,1,SchneiderLabs
0,1182,1,2009,2023,708.0,50.0,4797,0,1,3.0,28.0,181313.0,0,0.2272727272727273,8.333,28.571,1,sunnyshines103
0,60703,1,2015,0,134.0,287.0,97502,7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,aphrotittie
1,19146,1,2015,2023,1560.0,46741.0,24016,1391,1,5.0,104.0,1961826.0,1,0.5454545454545454,8.292,28.429,1,ryan_a_bell
1,44961,1,2009,2023,4202.0,12488.0,55031,269,1,19.0,14.0,11528.0,1,0.0666666666666666,8.333,28.571,1,pankisseskafka
1,8003,1,2009,2023,235.0,53802290.0,2278,94040,1,4.0,40.0,1014364.0,1,0.8571428571428572,8.292,28.429,1,shakira
0,88148,1,2009,2023,3738.0,5789.0,22586,38,1,65.0,42.0,349809.0,0,0.0,8.292,28.429,1,_Swagtacular_
0,246,0,2016,2017,0.0,0.0,113,0,1,0.0,122.0,195487.0,0,0.25,6.958,23.857,1,YoogShirely
0,267,0,2017,2017,0.0,0.0,143,1,18,0.0,120.0,122497.0,0,0.0,6.25,21.429,1,zgwjtzkotqwqt41
0,4073,1,2022,2023,604.0,258.0,17785,3,4,200.0,30.0,8751.0,1,0.6,8.333,28.571,1,FergieTheTaurus
1,9713,1,2012,2023,944.0,3391453.0,78,1253,33,93.0,108.0,41858.0,1,0.7142857142857143,8.25,28.286,1,SaleemKhanSafi
0,5826,1,2009,2023,662.0,261.0,6616,32,1,2.0,48.0,1435363.0,1,0.4,8.292,28.429,1,janelleruns
0,202,0,2016,2017,0.0,0.0,96,0,16,0.0,142.0,100444.0,0,0.9166666666666666,6.833,23.429,1,YaelSzafert
0,39,0,2018,2020,21.0,9.0,17,0,1,0.0,2.0,315.0,0,0.4,1.625,5.571,1,jensmomlife
0,17835,1,2009,2023,6707.0,61977.0,4854,1685,1,6.0,52.0,384.0,1,0.7692307692307692,8.292,28.429,1,lindsayadler
1,250,0,2008,2023,33426.0,5530442.0,3114,11419,1,0.0,12.0,49358.0,1,0.75,8.333,28.571,1,jennettemccurdy
0,2486,1,2009,0,1293.0,173.0,5743,2,0,0.0,0.0,0.0,0,0.1428571428571429,0.0,0.0,1,blevina
0,2334,1,2009,2023,1377.0,490.0,3796,2,1,2.0,24.0,65327.0,0,0.5,8.292,28.429,1,mrsUDontKnoMe
1,4286,1,2009,2023,474.0,46980.0,131,386,1,0.0,20.0,160629.0,1,0.8823529411764706,8.333,28.571,1,AlyssCampanella
1,2081,0,2011,2023,239.0,102352.0,1034,244,1,0.0,42.0,541509.0,0,0.5,8.333,28.571,1,Sweaving
0,105992,0,2014,2023,1048.0,10334.0,186452,119,2,76.0,40.0,44222.0,0,0.0999999999999999,8.208,28.143,1,hseventies
0,346,0,2016,2017,0.0,0.0,168,0,3,0.0,140.0,47814.0,0,0.3333333333333333,7.417,25.429,1,GiantLaveniacar
1,20934,1,2010,2023,785.0,15082906.0,2996,6539,2,3.0,22.0,39846.0,1,0.7692307692307692,8.333,28.571,1,gusttavo_lima
0,16100,1,2009,2022,1128.0,1723.0,21379,37,7,0.0,18.0,92075.0,1,0.4545454545454546,8.333,28.571,1,emily_dawn
0,19532,0,2015,2023,249.0,411.0,29395,11,1,35.0,16.0,16930.0,0,0.2307692307692307,8.333,28.571,1,MacSketchyArt
1,17943,1,2009,2023,1576.0,271543.0,6345,3810,1,23.0,38.0,4708.0,1,0.3076923076923077,8.333,28.571,1,anticorruption
1,8985,1,2007,2022,848.0,1501333.0,1659,4883,1,0.0,14.0,12349.0,1,0.9166666666666666,8.333,28.571,1,AlisonSudol
1,51789,0,2009,2023,676.0,114224.0,7970,382,1,10.0,16.0,1257.0,1,0.5454545454545454,8.333,28.571,1,dreamteamfc
0,51507,0,2012,2023,500.0,259220.0,2467,754,3,11.0,14.0,7555.0,1,0.0,8.333,28.571,1,DrDimashqiah
1,3693,1,2013,2023,1038.0,4817.0,12450,127,1,3.0,88.0,70853.0,1,0.6,8.333,28.571,1,itskelseybutler
0,9377,1,2010,2023,824.0,516.0,2042,13,1,0.0,48.0,45305.0,0,0.6,8.333,28.571,1,sherri_herrmann
1,51257,1,2011,2023,686.0,31078.0,15773,286,1,19.0,2.0,393.0,1,0.6153846153846154,8.333,28.571,1,MissMandyHale
0,1286,1,2009,2022,750.0,116.0,687,6,1,0.0,110.0,178447.0,0,1.0,7.375,25.286,1,J251bone
0,1357,1,2008,2023,227.0,630.0,1048,15,1,0.0,54.0,120613.0,1,0.0,7.917,27.143,1,CMHDocRob
0,81216,0,2012,2023,1134.0,1240.0,13013,12,13,10.0,14.0,64220.0,0,0.0,8.333,28.571,1,chicchi22022
0,527,1,2012,2018,0.0,111.0,544,3,1,0.0,120.0,305664.0,0,0.0,5.75,19.714,1,SportsOthority
0,2566,1,2012,2023,9580.0,9703.0,161399,1,24,2.0,0.0,361.0,0,0.8,8.333,28.571,1,GenXGina
0,2569,1,2017,2023,72.0,89.0,1316,1,1,0.0,0.0,0.0,0,0.2727272727272727,8.333,28.571,1,DAKent54
1,9804,1,2009,2023,859.0,1596043.0,11235,2778,1,0.0,30.0,435632.0,0,0.9,8.25,28.286,1,AvanJogia
1,11972,1,2011,2023,16604.0,48221.0,176803,104,1,24.0,108.0,678260.0,1,0.5,8.333,28.571,1,realjimpiddock
0,25692,0,2013,2023,296.0,57.0,43460,0,1,58.0,200.0,440168.0,0,0.0833333333333333,8.333,28.571,1,TooheyKaren
0,276,1,2017,2022,288.0,18.0,3433,0,1,0.0,86.0,537234.0,0,0.8666666666666667,8.083,27.714,1,Hannah_Darlene3
0,108,1,2011,2017,0.0,16.0,13,0,1,0.0,36.0,5287.0,0,0.3846153846153846,4.292,14.714,1,1Jujunior
1,14442,1,2013,2023,4089.0,52097.0,30207,327,10,32.0,62.0,17305.0,1,0.6842105263157895,8.333,28.571,1,ErikaGuevaraR
0,0,0,2023,0,23.0,0.0,5,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,gdfathr33
0,30568,1,2009,2023,3325.0,3197.0,647,23,1,0.0,60.0,3391811.0,1,0.2352941176470588,8.167,28.0,1,PinoyBuilt
0,44005,1,2010,2023,840.0,444.0,9342,3,4,28.0,188.0,3192192.0,0,0.1538461538461538,8.25,28.286,1,paperdevil101
0,55,1,2009,2023,162.0,218.0,25,0,3,0.0,2.0,86.0,0,0.0,0.333,1.143,1,Hashim2891
1,33827,1,2009,2023,393.0,512537.0,36,908,9,0.0,16.0,16808.0,1,0.3888888888888888,8.292,28.429,1,torquatto1
0,8769,0,2014,0,108.0,187.0,17400,3,0,0.0,0.0,0.0,0,0.0999999999999999,0.0,0.0,1,IlinInvest
1,1400,1,2010,2023,394.0,1109638.0,37,8159,1,2.0,142.0,409048.0,0,0.7,8.292,28.429,1,thomyorke
1,6315,1,2011,2023,387.0,1361623.0,5056,621,1,0.0,76.0,90352.0,0,0.9333333333333332,8.333,28.571,1,Saqlain_Mushtaq
0,24,1,2018,2018,91.0,7.0,17,0,2,0.0,12.0,234163.0,1,0.6875,1.0,3.429,1,VeiledComic
0,8625,1,2014,2021,417.0,401.0,7651,0,1,0.0,130.0,7205301.0,0,0.25,5.458,18.714,1,VailAdeline
0,118649,1,2010,2022,36.0,165793.0,1,978,1,0.0,0.0,5017.0,1,0.0,8.333,28.571,1,aifonline
0,216,1,2016,2023,51.0,1522412.0,81,1788,1,0.0,2.0,408096.0,1,0.5833333333333333,8.333,28.571,1,ericbailly24
1,4817,1,2013,0,254.0,2325.0,3446,55,0,0.0,0.0,0.0,0,0.6153846153846154,0.0,0.0,1,kate_a_somers
1,3866,1,2013,2023,350.0,1431705.0,14851,1981,1,8.0,44.0,162292.0,1,0.8888888888888888,8.292,28.429,1,SamiZayn
0,3643,1,2009,2022,210.0,12283.0,18415,36,1,0.0,158.0,3858043.0,1,0.631578947368421,8.25,28.286,1,JessicaKWynn
0,25340,0,2009,2023,1693.0,1991.0,5102,37,1,64.0,0.0,15.0,1,0.8333333333333334,8.333,28.571,1,EricMMrozek
0,4672,1,2009,2019,49.0,500323.0,13,8201,1,0.0,0.0,1826.0,1,0.8,8.333,28.571,1,DrWayneWDyer
1,103264,1,2007,2021,3083.0,108251.0,11972,1678,1,0.0,8.0,57588.0,1,0.1923076923076923,8.333,28.571,1,akirareiko
1,62271,1,2011,2023,154.0,65556.0,347,733,1,24.0,0.0,482.0,1,1.0,8.333,28.571,1,IndiaSpend
1,3886,0,2009,2023,487.0,8998.0,1902,214,1,2.0,154.0,47010.0,1,0.3888888888888888,8.333,28.571,1,macgibbon
0,43512,1,2012,2023,2620.0,1666.0,123774,49,1,29.0,114.0,43281.0,1,0.4615384615384615,8.333,28.571,1,JennieinDC
0,17437,1,2009,2022,1188.0,1199.0,4026,47,1,0.0,56.0,9642.0,1,0.5384615384615384,8.333,28.571,1,BobBirchRadio
0,21776,1,2011,2023,438.0,271.0,4941,2,1,1.0,68.0,955470.0,0,0.5,8.208,28.143,1,ranaia2k11
1,921,1,2008,2022,40.0,3235037.0,7,22397,1,0.0,6.0,174246.0,1,0.1818181818181817,8.333,28.571,1,DAVID_LYNCH
0,13503,1,2016,2023,4239.0,16945.0,16186,8,2,3.0,76.0,187736.0,0,0.1666666666666666,8.083,27.714,1,Feel_The_Kay
1,1754,0,2013,2023,252.0,3218163.0,3656,620,3,0.0,78.0,29446.0,0,0.6666666666666667,8.167,28.0,1,monazaki
0,848,1,2012,2022,4279.0,226320.0,421,400,1,0.0,0.0,10082.0,0,0.5333333333333333,8.208,28.143,1,OfficialSambuca
1,9033,0,2009,2023,234.0,14654028.0,491,3908,1,2.0,16.0,17211.0,0,0.9375,8.333,28.571,1,ParineetiChopra
0,197,1,2010,2022,2031.0,86583.0,401,42,1,0.0,36.0,631173.0,1,0.8,7.917,27.143,1,JaydenYoonZK
0,10139,1,2010,2022,664.0,55985.0,262,529,2,0.0,42.0,502584.0,1,0.6428571428571428,8.292,28.429,1,DolliciaB
1,17068,1,2009,2023,2640.0,1769701.0,18970,1568,11,1.0,88.0,95416.0,1,0.7272727272727273,8.208,28.143,1,tydollasign
0,49570,1,2009,2023,2639.0,302357.0,11597,1013,1,13.0,88.0,263018.0,1,0.9166666666666666,8.333,28.571,1,MandyWiener
1,29924,0,2009,2023,691.0,2035360.0,1006,2839,1,0.0,84.0,73737.0,1,0.875,8.333,28.571,1,YoGotti
0,261978,1,2008,2023,4995.0,3795.0,238273,265,1,200.0,134.0,131104.0,1,1.0,8.333,28.571,1,SteveBrant
0,99277,0,2015,2023,1023.0,503.0,16591,22,1,65.0,166.0,1028556.0,0,0.2307692307692307,8.208,28.143,1,danitheduck21
1,63587,1,2010,2023,3110.0,114914.0,162236,707,1,23.0,20.0,11015.0,1,0.1538461538461538,8.333,28.571,1,wrestlingleva
0,4197,0,2010,2020,248.0,192477.0,1039,210,11,0.0,40.0,27425.0,0,0.6363636363636364,8.292,28.429,1,Anaita_Adajania
0,7152,0,2010,2022,9.0,221.0,1239,1,6,0.0,52.0,180610.0,0,0.0,8.083,27.714,1,same_kun18
0,1276,1,2018,0,44.0,215.0,6787,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,EmmaBiondo
0,2788,0,2010,2022,148.0,33.0,1051,1,3,0.0,86.0,65792.0,0,1.0,7.917,27.143,1,fathibumy
1,24184,1,2013,2023,962.0,29145.0,39605,373,1,11.0,62.0,169380.0,1,0.7272727272727273,8.333,28.571,1,emily_ladau
0,3472,1,2011,2022,530.0,544.0,351,29,1,0.0,12.0,721.0,1,0.368421052631579,8.333,28.571,1,WHNanniesDC
0,54857,1,2010,2023,1365.0,1863.0,4708,9,1,10.0,62.0,545744.0,0,0.1428571428571429,8.208,28.143,1,AsvpxCash
1,5430,1,2009,2023,921.0,2732.0,644,105,1,0.0,30.0,435.0,1,0.5,8.333,28.571,1,M_Quesada
1,18595,1,2011,2022,2089.0,714072.0,2889,774,1,0.0,104.0,87293.0,1,0.625,8.208,28.143,1,TheDappy
